"sale_id","sale_date","product_id","customer_id","total","rating"
759,"2023-03-10",26,118,"900",4
1259,"2023-04-26",17,118,"600",5
4956,"2023-11-19",2,118,"900",5
5676,"2023-12-14",1,118,"350",5
8354,"2024-03-14",2,118,"900",5
9623,"2024-06-27",4,118,"600",4
920,"2023-03-26",26,118,"900",5
7323,"2024-02-10",1,118,"350",4
9770,"2024-07-18",1,118,"350",5
721,"2023-03-07",23,119,"250",5
2186,"2023-07-22",3,119,"250",4
2268,"2023-07-29",11,119,"550",4
5138,"2023-11-26",2,119,"900",5
5447,"2023-12-05",6,119,"1200",5
7876,"2024-02-28",4,119,"600",4
8110,"2024-03-05",3,119,"250",4
9242,"2024-05-11",3,119,"250",4
1841,"2023-06-17",7,119,"1500",5
3481,"2023-09-29",22,119,"400",4
3784,"2023-10-09",2,119,"900",4
4389,"2023-11-01",1,119,"350",5
4437,"2023-11-02",4,119,"600",5
4640,"2023-11-08",10,119,"1800",4
5300,"2023-12-01",5,119,"450",4
5485,"2023-12-07",5,119,"450",5
6242,"2024-01-02",14,119,"320",4
6336,"2024-01-05",14,119,"320",5
8167,"2024-03-07",3,119,"250",5
8243,"2024-03-10",2,119,"900",5
8561,"2024-03-21",3,119,"250",5
880,"2023-03-22",12,119,"300",5
1544,"2023-05-21",6,119,"1200",5
1965,"2023-07-02",3,119,"250",5
4340,"2023-10-29",4,119,"600",5
4645,"2023-11-08",11,119,"550",4
4639,"2023-11-08",9,119,"700",5
6939,"2024-01-26",4,119,"600",5
9153,"2024-05-03",2,119,"900",5
5827,"2023-12-19",8,119,"750",4
7416,"2024-02-12",3,119,"250",5
8213,"2024-03-09",1,119,"350",5
8075,"2024-03-04",4,119,"600",4
1468,"2023-05-13",27,119,"200",5
8724,"2024-03-27",1,119,"350",5
10027,"2024-08-18",3,119,"250",4
376,"2023-02-06",18,120,"450",5
633,"2023-03-01",15,120,"350",5
5105,"2023-11-24",9,120,"700",4
5752,"2023-12-17",1,120,"350",5
6539,"2024-01-12",3,120,"250",5
6775,"2024-01-20",4,120,"600",5
7849,"2024-02-27",3,120,"250",4
7943,"2024-03-01",3,120,"250",4
8637,"2024-03-23",4,120,"600",4
155,"2023-01-17",28,120,"300",4
1927,"2023-06-29",1,120,"350",5
3531,"2023-10-01",21,120,"650",5
3916,"2023-10-13",9,120,"700",4
4011,"2023-10-17",2,120,"900",5
5310,"2023-12-01",7,120,"1500",4
5717,"2023-12-15",9,120,"700",4
6156,"2023-12-29",14,120,"320",5
6502,"2024-01-11",2,120,"900",4
9035,"2024-04-20",3,120,"250",5
432,"2023-02-11",22,120,"400",4
1184,"2023-04-20",3,120,"250",5
1918,"2023-06-28",2,120,"900",4
2984,"2023-09-13",21,120,"650",5
3058,"2023-09-15",24,120,"500",5
3537,"2023-10-01",21,120,"650",5
3559,"2023-10-01",23,120,"250",4
4136,"2023-10-22",4,120,"600",4
4201,"2023-10-24",5,120,"450",5
6965,"2024-01-28",1,120,"350",5
7491,"2024-02-15",2,120,"900",4
7603,"2024-02-19",1,120,"350",5
7999,"2024-03-02",2,120,"900",4
8363,"2024-03-14",3,120,"250",4
8424,"2024-03-16",4,120,"600",4
8586,"2024-03-22",2,120,"900",4
8643,"2024-03-24",1,120,"350",5
9319,"2024-05-20",1,120,"350",4
61,"2023-01-07",13,120,"450",5
1533,"2023-05-19",17,120,"600",4
7519,"2024-02-16",1,120,"350",5
8489,"2024-03-18",4,120,"600",4
136,"2023-01-16",7,120,"1500",5
1247,"2023-04-25",16,120,"500",4
3249,"2023-09-21",24,120,"500",4
3073,"2023-09-16",22,120,"400",4
3507,"2023-09-30",21,120,"650",5
7827,"2024-02-27",2,120,"900",5
10051,"2024-08-22",1,120,"350",5
926,"2023-03-27",17,121,"600",5
1391,"2023-05-07",9,121,"700",5
2614,"2023-09-01",24,121,"500",4
5558,"2023-12-09",6,121,"1200",5
7594,"2024-02-18",4,121,"600",5
8577,"2024-03-22",1,121,"350",5
8800,"2024-03-29",3,121,"250",4
9495,"2024-06-11",3,121,"250",4
1770,"2023-06-10",12,121,"300",4
2431,"2023-08-14",24,121,"500",4
2882,"2023-09-09",24,121,"500",5
4747,"2023-11-12",5,121,"450",4
6685,"2024-01-17",4,121,"600",4
7131,"2024-02-03",3,121,"250",5
3791,"2023-10-09",5,121,"450",5
4374,"2023-10-31",4,121,"600",4
4479,"2023-11-03",6,121,"1200",5
5103,"2023-11-24",8,121,"750",4
6478,"2024-01-10",14,121,"320",4
7043,"2024-01-30",4,121,"600",4
7512,"2024-02-15",4,121,"600",5
8890,"2024-04-03",4,121,"600",5
9171,"2024-05-05",1,121,"350",4
201,"2023-01-22",20,121,"800",5
494,"2023-02-17",3,121,"250",5
1253,"2023-04-25",27,121,"200",4
1285,"2023-04-28",10,121,"1800",5
3657,"2023-10-04",8,121,"750",5
7768,"2024-02-25",2,121,"900",4
10028,"2024-08-18",4,121,"600",5
10050,"2024-08-21",3,121,"250",4
772,"2023-03-11",27,121,"200",4
5200,"2023-11-28",2,121,"900",5
9027,"2024-04-19",4,121,"600",5
4434,"2023-11-02",3,121,"250",4
6342,"2024-01-05",14,121,"320",5
8405,"2024-03-16",1,121,"350",5
9118,"2024-05-01",1,121,"350",4
2709,"2023-09-04",24,121,"500",5
3627,"2023-10-03",9,121,"700",4
5573,"2023-12-09",11,121,"550",5
6007,"2023-12-24",14,121,"320",5
6255,"2024-01-02",14,121,"320",5
6325,"2024-01-05",14,121,"320",4
7314,"2024-02-09",4,121,"600",4
974,"2023-03-31",19,122,"300",5
2563,"2023-08-27",24,122,"500",4
2706,"2023-09-04",24,122,"500",4
4455,"2023-11-02",9,122,"700",5
5050,"2023-11-22",6,122,"1200",5
5215,"2023-11-28",10,122,"1800",5
6112,"2023-12-28",14,122,"320",5
7794,"2024-02-25",4,122,"600",4
8737,"2024-03-27",3,122,"250",5
9347,"2024-05-23",3,122,"250",5
1025,"2023-04-04",24,122,"500",4
2754,"2023-09-06",24,122,"500",5
5237,"2023-11-29",7,122,"1500",5
5876,"2023-12-20",14,122,"320",4
7049,"2024-01-31",1,122,"350",4
8738,"2024-03-27",3,122,"250",5
9276,"2024-05-14",4,122,"600",4
9747,"2024-07-14",1,122,"350",4
9960,"2024-08-10",2,122,"900",4
1507,"2023-05-17",16,122,"500",5
3072,"2023-09-16",22,122,"400",4
4027,"2023-10-17",10,122,"1800",4
4269,"2023-10-27",3,122,"250",4
4370,"2023-10-31",2,122,"900",5
4591,"2023-11-07",1,122,"350",4
6749,"2024-01-20",1,122,"350",5
6785,"2024-01-21",2,122,"900",4
7554,"2024-02-17",2,122,"900",4
8546,"2024-03-20",4,122,"600",4
9403,"2024-05-28",4,122,"600",4
9573,"2024-06-22",1,122,"350",4
850,"2023-03-18",19,122,"300",4
2163,"2023-07-20",19,122,"300",4
2695,"2023-09-03",24,122,"500",5
3452,"2023-09-28",22,122,"400",5
3819,"2023-10-10",5,122,"450",4
4160,"2023-10-23",2,122,"900",5
4396,"2023-11-01",5,122,"450",4
6016,"2023-12-25",14,122,"320",5
6823,"2024-01-22",3,122,"250",5
931,"2023-03-28",16,122,"500",4
8540,"2024-03-20",3,122,"250",5
671,"2023-03-03",22,122,"400",5
4985,"2023-11-20",1,122,"350",4
5455,"2023-12-05",11,122,"550",5
960,"2023-03-30",25,123,"600",4
2196,"2023-07-22",21,123,"650",5
2618,"2023-09-01",24,123,"500",5
3397,"2023-09-26",23,123,"250",5
3849,"2023-10-11",6,123,"1200",4
4918,"2023-11-18",3,123,"250",4
6627,"2024-01-15",3,123,"250",5
7490,"2024-02-15",1,123,"350",5
8350,"2024-03-14",2,123,"900",4
8891,"2024-04-03",4,123,"600",4
384,"2023-02-07",8,123,"750",5
455,"2023-02-14",2,123,"900",4
3159,"2023-09-18",24,123,"500",5
3935,"2023-10-14",4,123,"600",4
5094,"2023-11-24",3,123,"250",4
6196,"2023-12-31",14,123,"320",5
7679,"2024-02-22",1,123,"350",5
8749,"2024-03-28",1,123,"350",5
9080,"2024-04-25",3,123,"250",4
9797,"2024-07-21",1,123,"350",5
309,"2023-01-31",9,123,"700",4
536,"2023-02-21",23,123,"250",5
796,"2023-03-13",23,123,"250",5
2647,"2023-09-02",24,123,"500",4
2928,"2023-09-10",24,123,"500",4
3007,"2023-09-14",21,123,"650",4
6081,"2023-12-27",14,123,"320",5
6127,"2023-12-29",14,123,"320",4
6646,"2024-01-16",2,123,"900",4
8422,"2024-03-16",4,123,"600",5
283,"2023-01-29",21,123,"650",5
1093,"2023-04-10",4,123,"600",5
1988,"2023-07-04",5,123,"450",4
7369,"2024-02-11",2,123,"900",4
9311,"2024-05-18",4,123,"600",5
10149,"2024-09-03",4,123,"600",5
682,"2023-03-04",16,123,"500",5
3666,"2023-10-05",2,123,"900",5
4599,"2023-11-07",7,123,"1500",5
4180,"2023-10-23",7,123,"1500",4
4500,"2023-11-04",3,123,"250",5
6510,"2024-01-11",3,123,"250",4
2973,"2023-09-12",23,123,"250",4
7482,"2024-02-14",3,123,"250",5
9378,"2024-05-26",3,123,"250",4
198,"2023-01-22",8,124,"750",5
986,"2023-04-01",19,124,"300",5
1501,"2023-05-17",2,124,"900",4
1743,"2023-06-07",10,124,"1800",4
2725,"2023-09-05",24,124,"500",5
4355,"2023-10-29",11,124,"550",4
5511,"2023-12-08",2,124,"900",4
6265,"2024-01-03",14,124,"320",4
9089,"2024-04-26",4,124,"600",4
9660,"2024-07-01",4,124,"600",4
9997,"2024-08-13",4,124,"600",4
10129,"2024-09-01",3,124,"250",4
10173,"2024-09-06",3,124,"250",4
3266,"2023-09-22",22,124,"400",5
3377,"2023-09-25",24,124,"500",5
5147,"2023-11-26",4,124,"600",4
6612,"2024-01-15",1,124,"350",5
6731,"2024-01-19",2,124,"900",5
6918,"2024-01-26",1,124,"350",5
9062,"2024-04-24",1,124,"350",4
9070,"2024-04-24",4,124,"600",5
9211,"2024-05-08",3,124,"250",5
9817,"2024-07-23",4,124,"600",4
10061,"2024-08-22",2,124,"900",4
735,"2023-03-08",27,124,"200",5
2007,"2023-07-06",1,124,"350",4
2173,"2023-07-21",10,124,"1800",5
4415,"2023-11-01",9,124,"700",5
4905,"2023-11-17",10,124,"1800",5
4976,"2023-11-19",8,124,"750",5
5011,"2023-11-21",1,124,"350",4
5049,"2023-11-22",6,124,"1200",4
9967,"2024-08-10",4,124,"600",4
823,"2023-03-16",15,124,"350",4
2747,"2023-09-05",24,124,"500",4
2756,"2023-09-06",24,124,"500",4
2770,"2023-09-06",24,124,"500",4
4673,"2023-11-09",11,124,"550",4
1617,"2023-05-28",1,124,"350",4
8690,"2024-03-25",3,124,"250",4
10042,"2024-08-20",4,124,"600",5
19,"2023-01-03",8,124,"750",4
435,"2023-02-12",1,124,"350",5
5287,"2023-12-01",2,124,"900",4
6777,"2024-01-20",4,124,"600",4
573,"2023-02-24",11,125,"550",4
2939,"2023-09-11",21,125,"650",4
3150,"2023-09-18",24,125,"500",4
5626,"2023-12-11",8,125,"750",5
6500,"2024-01-11",1,125,"350",4
7879,"2024-02-28",4,125,"600",5
9317,"2024-05-19",4,125,"600",5
9336,"2024-05-22",2,125,"900",5
9862,"2024-07-30",2,125,"900",5
794,"2023-03-13",22,125,"400",4
3509,"2023-09-30",21,125,"650",5
4550,"2023-11-05",8,125,"750",5
4979,"2023-11-19",10,125,"1800",4
5903,"2023-12-21",14,125,"320",4
8210,"2024-03-08",4,125,"600",4
54,"2023-01-06",21,125,"650",5
3438,"2023-09-28",21,125,"650",4
4051,"2023-10-18",10,125,"1800",5
4088,"2023-10-20",4,125,"600",5
5784,"2023-12-18",2,125,"900",4
6424,"2024-01-08",14,125,"320",4
7569,"2024-02-18",1,125,"350",5
9588,"2024-06-23",2,125,"900",4
118,"2023-01-14",15,125,"350",5
321,"2023-02-01",9,125,"700",5
1847,"2023-06-18",6,125,"1200",4
1917,"2023-06-27",27,125,"200",4
2311,"2023-08-02",24,125,"500",5
3831,"2023-10-10",8,125,"750",4
5043,"2023-11-22",3,125,"250",5
349,"2023-02-03",5,125,"450",5
2127,"2023-07-17",15,125,"350",5
5678,"2023-12-14",1,125,"350",5
5952,"2023-12-23",14,125,"320",4
2570,"2023-08-28",24,125,"500",5
2714,"2023-09-04",24,125,"500",4
3594,"2023-10-02",11,125,"550",5
7546,"2024-02-17",2,125,"900",5
8402,"2024-03-16",1,125,"350",5
1799,"2023-06-13",7,125,"1500",5
4140,"2023-10-22",8,125,"750",5
5439,"2023-12-05",3,125,"250",5
6776,"2024-01-20",4,125,"600",5
399,"2023-02-09",2,126,"900",5
1106,"2023-04-11",24,126,"500",4
2534,"2023-08-25",24,126,"500",4
2953,"2023-09-11",24,126,"500",5
4467,"2023-11-03",2,126,"900",5
4502,"2023-11-04",3,126,"250",4
5118,"2023-11-25",3,126,"250",4
5665,"2023-12-13",7,126,"1500",5
5753,"2023-12-17",2,126,"900",4
6464,"2024-01-09",14,126,"320",5
7664,"2024-02-21",3,126,"250",4
8379,"2024-03-15",1,126,"350",5
8898,"2024-04-04",3,126,"250",5
10065,"2024-08-22",3,126,"250",4
1806,"2023-06-14",4,126,"600",4
4193,"2023-10-24",2,126,"900",4
5602,"2023-12-10",10,126,"1800",5
6295,"2024-01-04",14,126,"320",5
6554,"2024-01-12",4,126,"600",5
6852,"2024-01-23",4,126,"600",5
6905,"2024-01-25",4,126,"600",5
8971,"2024-04-14",2,126,"900",4
9108,"2024-04-29",3,126,"250",4
9664,"2024-07-02",1,126,"350",5
370,"2023-02-05",19,126,"300",5
1060,"2023-04-08",3,126,"250",4
5938,"2023-12-22",14,126,"320",4
6844,"2024-01-23",3,126,"250",4
7291,"2024-02-08",4,126,"600",5
8274,"2024-03-11",3,126,"250",5
9483,"2024-06-09",1,126,"350",4
9644,"2024-06-30",3,126,"250",4
10334,"2024-09-25",4,126,"600",4
618,"2023-02-28",16,126,"500",5
751,"2023-03-10",12,126,"300",4
1844,"2023-06-17",25,126,"600",4
2340,"2023-08-05",24,126,"500",5
5856,"2023-12-20",14,126,"320",5
2642,"2023-09-02",24,126,"500",5
5634,"2023-12-12",2,126,"900",5
3432,"2023-09-27",24,126,"500",5
3915,"2023-10-13",8,126,"750",5
7159,"2024-02-04",2,126,"900",5
7617,"2024-02-19",3,126,"250",4
2950,"2023-09-11",23,126,"250",5
5648,"2023-12-12",8,126,"750",5
436,"2023-02-12",2,127,"900",5
3538,"2023-10-01",21,127,"650",4
3712,"2023-10-06",7,127,"1500",5
4935,"2023-11-18",9,127,"700",5
6128,"2023-12-29",14,127,"320",4
6402,"2024-01-07",14,127,"320",5
8654,"2024-03-24",3,127,"250",5
9867,"2024-07-31",3,127,"250",5
10258,"2024-09-17",4,127,"600",5
1646,"2023-05-31",5,127,"450",4
4045,"2023-10-18",8,127,"750",4
4305,"2023-10-28",3,127,"250",4
4491,"2023-11-03",11,127,"550",4
4651,"2023-11-09",2,127,"900",5
5666,"2023-12-13",7,127,"1500",5
6043,"2023-12-26",14,127,"320",4
7619,"2024-02-19",3,127,"250",4
7713,"2024-02-23",2,127,"900",4
7818,"2024-02-26",4,127,"600",4
9457,"2024-06-05",2,127,"900",5
9516,"2024-06-14",3,127,"250",5
799,"2023-03-14",7,127,"1500",5
2241,"2023-07-26",18,127,"450",5
3458,"2023-09-28",23,127,"250",5
3614,"2023-10-03",1,127,"350",4
4465,"2023-11-02",11,127,"550",4
4656,"2023-11-09",5,127,"450",5
4699,"2023-11-10",10,127,"1800",4
7592,"2024-02-18",4,127,"600",5
8112,"2024-03-05",3,127,"250",4
8208,"2024-03-08",4,127,"600",5
9590,"2024-06-23",2,127,"900",5
9863,"2024-07-30",3,127,"250",4
10080,"2024-08-25",2,127,"900",5
10364,"2024-09-29",3,127,"250",5
1251,"2023-04-25",25,127,"600",5
2220,"2023-07-24",25,127,"600",4
2319,"2023-08-03",24,127,"500",4
3158,"2023-09-18",24,127,"500",5
5543,"2023-12-09",1,127,"350",5
8221,"2024-03-09",2,127,"900",4
1655,"2023-06-01",5,127,"450",4
1742,"2023-06-07",3,127,"250",5
4762,"2023-11-12",11,127,"550",4
806,"2023-03-14",27,127,"200",5
4282,"2023-10-27",6,127,"1200",4
2446,"2023-08-16",24,127,"500",4
4158,"2023-10-22",11,127,"550",5
5915,"2023-12-22",14,127,"320",4
6042,"2023-12-26",14,127,"320",4
6087,"2023-12-27",14,127,"320",5
6446,"2024-01-09",14,127,"320",5
10105,"2024-08-28",2,127,"900",4
112,"2023-01-13",23,128,"250",4
272,"2023-01-27",24,128,"500",5
1295,"2023-04-29",2,128,"900",5
1931,"2023-06-29",7,128,"1500",5
4010,"2023-10-17",1,128,"350",5
5136,"2023-11-26",1,128,"350",4
6519,"2024-01-12",1,128,"350",5
9028,"2024-04-20",1,128,"350",5
9325,"2024-05-20",2,128,"900",5
1178,"2023-04-19",11,128,"550",5
1766,"2023-06-09",24,128,"500",5
2267,"2023-07-29",10,128,"1800",5
2449,"2023-08-16",24,128,"500",5
3173,"2023-09-19",22,128,"400",4
3241,"2023-09-21",22,128,"400",5
3346,"2023-09-24",23,128,"250",4
7529,"2024-02-16",2,128,"900",4
8804,"2024-03-29",4,128,"600",5
9196,"2024-05-07",4,128,"600",5
934,"2023-03-29",3,128,"250",4
1985,"2023-07-03",22,128,"400",5
2535,"2023-08-25",24,128,"500",4
3120,"2023-09-18",21,128,"650",4
8146,"2024-03-06",3,128,"250",4
8694,"2024-03-25",4,128,"600",4
8947,"2024-04-11",2,128,"900",5
14,"2023-01-02",23,128,"250",4
1052,"2023-04-07",8,128,"750",4
1536,"2023-05-19",26,128,"900",5
1758,"2023-06-08",26,128,"900",5
2144,"2023-07-18",26,128,"900",5
2205,"2023-07-23",19,128,"300",4
2341,"2023-08-05",24,128,"500",5
8305,"2024-03-12",2,128,"900",4
2843,"2023-09-08",24,128,"500",5
4073,"2023-10-19",7,128,"1500",5
5838,"2023-12-19",14,128,"320",5
6663,"2024-01-16",4,128,"600",4
8149,"2024-03-06",4,128,"600",4
10377,"2024-09-30",4,128,"600",5
599,"2023-02-26",14,128,"320",5
1423,"2023-05-09",26,128,"900",4
2121,"2023-07-17",2,128,"900",4
2499,"2023-08-21",24,128,"500",4
3543,"2023-10-01",22,128,"400",4
6838,"2024-01-23",2,128,"900",4
9337,"2024-05-22",4,128,"600",4
9338,"2024-05-23",1,128,"350",5
3477,"2023-09-29",21,128,"650",5
4621,"2023-11-08",2,128,"900",4
5055,"2023-11-22",7,128,"1500",5
1115,"2023-04-12",12,129,"300",5
1723,"2023-06-06",5,129,"450",4
3032,"2023-09-15",21,129,"650",5
3795,"2023-10-09",7,129,"1500",5
4143,"2023-10-22",9,129,"700",5
5842,"2023-12-19",14,129,"320",5
6728,"2024-01-19",2,129,"900",5
7774,"2024-02-25",2,129,"900",5
7998,"2024-03-02",2,129,"900",4
8596,"2024-03-22",3,129,"250",4
8742,"2024-03-27",3,129,"250",4
10004,"2024-08-14",3,129,"250",4
1051,"2023-04-07",5,129,"450",4
1246,"2023-04-25",11,129,"550",4
1904,"2023-06-25",26,129,"900",5
2629,"2023-09-01",24,129,"500",4
3459,"2023-09-28",23,129,"250",5
4359,"2023-10-30",2,129,"900",4
4911,"2023-11-18",1,129,"350",4
5038,"2023-11-22",2,129,"900",4
6165,"2023-12-30",14,129,"320",5
6225,"2024-01-01",14,129,"320",5
7778,"2024-02-25",2,129,"900",4
9250,"2024-05-12",1,129,"350",4
9685,"2024-07-05",1,129,"350",5
9864,"2024-07-30",4,129,"600",4
10252,"2024-09-16",4,129,"600",4
860,"2023-03-20",6,129,"1200",5
2853,"2023-09-09",21,129,"650",5
5293,"2023-12-01",4,129,"600",5
5351,"2023-12-02",4,129,"600",4
5825,"2023-12-19",6,129,"1200",4
6025,"2023-12-25",14,129,"320",4
6377,"2024-01-06",14,129,"320",4
8468,"2024-03-18",1,129,"350",4
8812,"2024-03-30",1,129,"350",4
9653,"2024-07-01",3,129,"250",4
1215,"2023-04-22",26,129,"900",4
1911,"2023-06-27",5,129,"450",5
3136,"2023-09-18",22,129,"400",5
3759,"2023-10-07",10,129,"1800",4
4548,"2023-11-05",7,129,"1500",4
8415,"2024-03-16",2,129,"900",4
8600,"2024-03-22",3,129,"250",4
3372,"2023-09-25",23,129,"250",4
9389,"2024-05-27",1,129,"350",4
2484,"2023-08-19",24,129,"500",4
3815,"2023-10-10",3,129,"250",5
5983,"2023-12-24",14,129,"320",4
9652,"2024-07-01",3,129,"250",4
2891,"2023-09-10",21,129,"650",4
6473,"2024-01-10",14,129,"320",4
979,"2023-03-31",28,130,"300",5
1005,"2023-04-02",23,130,"250",4
1237,"2023-04-24",15,130,"350",5
1941,"2023-06-30",21,130,"650",5
1977,"2023-07-02",28,130,"300",4
2814,"2023-09-07",24,130,"500",4
3540,"2023-10-01",21,130,"650",4
4422,"2023-11-01",11,130,"550",5
4533,"2023-11-05",2,130,"900",4
4584,"2023-11-06",8,130,"750",4
5718,"2023-12-15",9,130,"700",4
5869,"2023-12-20",14,130,"320",4
6636,"2024-01-16",1,130,"350",5
8824,"2024-03-30",4,130,"600",5
9001,"2024-04-17",3,130,"250",4
9263,"2024-05-14",1,130,"350",4
361,"2023-02-04",10,130,"1800",5
529,"2023-02-21",11,130,"550",5
811,"2023-03-15",6,130,"1200",4
1297,"2023-04-29",15,130,"350",4
2696,"2023-09-03",24,130,"500",5
3589,"2023-10-02",8,130,"750",5
5595,"2023-12-10",8,130,"750",5
6988,"2024-01-28",4,130,"600",4
7058,"2024-01-31",2,130,"900",5
8093,"2024-03-05",2,130,"900",4
9279,"2024-05-15",1,130,"350",4
9841,"2024-07-27",2,130,"900",4
10309,"2024-09-22",4,130,"600",5
76,"2023-01-09",27,130,"200",4
433,"2023-02-11",23,130,"250",4
3897,"2023-10-13",1,130,"350",5
4030,"2023-10-18",1,130,"350",4
4460,"2023-11-02",10,130,"1800",5
4691,"2023-11-10",8,130,"750",4
9934,"2024-08-07",2,130,"900",5
10350,"2024-09-27",4,130,"600",5
10386,"2024-10-01",3,130,"250",5
1418,"2023-05-09",13,130,"450",4
2275,"2023-07-30",1,130,"350",5
2856,"2023-09-09",21,130,"650",5
3946,"2023-10-14",7,130,"1500",5
4291,"2023-10-27",9,130,"700",4
5461,"2023-12-06",5,130,"450",4
6395,"2024-01-07",14,130,"320",5
683,"2023-03-04",20,130,"800",4
1575,"2023-05-23",19,130,"300",4
6070,"2023-12-27",14,130,"320",5
7539,"2024-02-17",1,130,"350",5
4327,"2023-10-28",10,130,"1800",5
5214,"2023-11-28",10,130,"1800",5
9255,"2024-05-12",4,130,"600",4
49,"2023-01-06",8,131,"750",5
297,"2023-01-30",14,131,"320",4
1394,"2023-05-07",12,131,"300",4
1476,"2023-05-14",19,131,"300",5
2610,"2023-09-01",24,131,"500",5
4953,"2023-11-19",2,131,"900",5
5255,"2023-11-30",1,131,"350",5
7540,"2024-02-17",1,131,"350",4
8262,"2024-03-11",1,131,"350",4
8526,"2024-03-19",4,131,"600",5
8671,"2024-03-25",1,131,"350",4
8764,"2024-03-28",3,131,"250",4
9122,"2024-05-01",2,131,"900",5
1303,"2023-04-30",19,131,"300",4
2086,"2023-07-13",20,131,"800",5
3109,"2023-09-17",24,131,"500",5
3726,"2023-10-07",1,131,"350",4
5025,"2023-11-21",7,131,"1500",4
6028,"2023-12-25",14,131,"320",5
6133,"2023-12-29",14,131,"320",5
6549,"2024-01-12",4,131,"600",5
7216,"2024-02-06",3,131,"250",4
7454,"2024-02-13",3,131,"250",5
7670,"2024-02-21",4,131,"600",5
7940,"2024-03-01",3,131,"250",4
9112,"2024-04-30",2,131,"900",4
9125,"2024-05-01",2,131,"900",5
9131,"2024-05-01",3,131,"250",5
9217,"2024-05-09",2,131,"900",4
10093,"2024-08-26",4,131,"600",5
579,"2023-02-24",23,131,"250",4
1172,"2023-04-18",27,131,"200",5
2227,"2023-07-25",17,131,"600",4
3766,"2023-10-08",2,131,"900",5
4657,"2023-11-09",5,131,"450",5
5957,"2023-12-23",14,131,"320",4
7628,"2024-02-20",1,131,"350",5
7994,"2024-03-02",2,131,"900",5
264,"2023-01-27",15,131,"350",5
760,"2023-03-10",26,131,"900",5
4121,"2023-10-21",10,131,"1800",5
4603,"2023-11-07",9,131,"700",5
5145,"2023-11-26",4,131,"600",4
5796,"2023-12-18",6,131,"1200",4
5852,"2023-12-20",14,131,"320",5
9385,"2024-05-26",4,131,"600",5
1735,"2023-06-06",21,131,"650",5
6551,"2024-01-12",4,131,"600",5
9519,"2024-06-15",1,131,"350",4
9662,"2024-07-02",1,131,"350",5
1043,"2023-04-06",16,132,"500",5
1252,"2023-04-25",25,132,"600",5
2179,"2023-07-21",16,132,"500",5
3013,"2023-09-14",22,132,"400",5
3504,"2023-09-29",24,132,"500",5
4566,"2023-11-06",2,132,"900",5
5282,"2023-12-01",2,132,"900",4
5760,"2023-12-17",4,132,"600",4
7117,"2024-02-02",4,132,"600",4
7170,"2024-02-04",4,132,"600",5
7187,"2024-02-05",2,132,"900",5
7641,"2024-02-20",2,132,"900",5
7812,"2024-02-26",3,132,"250",5
9480,"2024-06-08",4,132,"600",5
9943,"2024-08-08",3,132,"250",5
505,"2023-02-18",15,132,"350",4
1419,"2023-05-09",14,132,"320",4
1962,"2023-07-01",25,132,"600",4
2264,"2023-07-29",6,132,"1200",4
2280,"2023-07-30",12,132,"300",5
2468,"2023-08-18",24,132,"500",4
3001,"2023-09-13",24,132,"500",5
4144,"2023-10-22",9,132,"700",4
4274,"2023-10-27",5,132,"450",4
4826,"2023-11-14",10,132,"1800",4
5360,"2023-12-02",7,132,"1500",5
6106,"2023-12-28",14,132,"320",5
6514,"2024-01-11",4,132,"600",5
7669,"2024-02-21",3,132,"250",4
8105,"2024-03-05",3,132,"250",5
9335,"2024-05-22",2,132,"900",5
10283,"2024-09-20",2,132,"900",4
267,"2023-01-27",19,132,"300",5
634,"2023-03-01",18,132,"450",5
1590,"2023-05-24",27,132,"200",5
2006,"2023-07-06",1,132,"350",5
2183,"2023-07-21",27,132,"200",4
2306,"2023-08-01",28,132,"300",4
3345,"2023-09-24",23,132,"250",5
3963,"2023-10-15",3,132,"250",5
4619,"2023-11-08",1,132,"350",4
4819,"2023-11-14",8,132,"750",4
5749,"2023-12-16",11,132,"550",5
6548,"2024-01-12",4,132,"600",4
6707,"2024-01-18",3,132,"250",4
6794,"2024-01-21",2,132,"900",5
7125,"2024-02-03",1,132,"350",5
10186,"2024-09-07",4,132,"600",5
517,"2023-02-20",6,132,"1200",5
2626,"2023-09-01",24,132,"500",4
3297,"2023-09-23",21,132,"650",5
3860,"2023-10-11",11,132,"550",5
5238,"2023-11-29",7,132,"1500",5
5588,"2023-12-10",4,132,"600",5
1177,"2023-04-19",11,132,"550",4
2126,"2023-07-17",14,132,"320",4
4849,"2023-11-15",7,132,"1500",4
5344,"2023-12-02",2,132,"900",4
9900,"2024-08-04",3,132,"250",5
3083,"2023-09-16",24,132,"500",5
3981,"2023-10-16",1,132,"350",4
2392,"2023-08-11",24,132,"500",5
3586,"2023-10-02",6,132,"1200",5
7152,"2024-02-04",1,132,"350",4
46,"2023-01-06",1,133,"350",5
278,"2023-01-29",10,133,"1800",5
797,"2023-03-13",25,133,"600",4
2236,"2023-07-26",12,133,"300",4
3285,"2023-09-22",24,133,"500",4
4091,"2023-10-20",4,133,"600",5
4672,"2023-11-09",10,133,"1800",5
4857,"2023-11-15",9,133,"700",5
5264,"2023-11-30",4,133,"600",5
7135,"2024-02-03",3,133,"250",5
7520,"2024-02-16",1,133,"350",5
8094,"2024-03-05",2,133,"900",5
9292,"2024-05-16",3,133,"250",4
10278,"2024-09-19",3,133,"250",4
938,"2023-03-29",8,133,"750",4
